message_type,occurence_timestamp,timeStampUTC,author,content,message,emoji,text_content
Chat Message,3:36:23,2026-01-24 11:01:48.468810,@mochestv,"{'message': 'draft rank kocak ', 'emoji': [], 'text_content': 'draft rank kocak '}",draft rank kocak ,[],draft rank kocak 
Chat Message,3:36:23,2026-01-24 11:01:48.863657,@yachyamuarifin1062,"{'message': 'knp sllu aneh yah tum indo ', 'emoji': [], 'text_content': 'knp sllu aneh yah tum indo '}",knp sllu aneh yah tum indo ,[],knp sllu aneh yah tum indo 
Chat Message,3:36:23,2026-01-24 11:01:48.886325,@salsazaskia4372,"{'message': 'ae nt ', 'emoji': [], 'text_content': 'ae nt '}",ae nt ,[],ae nt 
Chat Message,3:36:24,2026-01-24 11:01:49.047939,@Aplos07,"{'message': 'HERO NABRAK ', 'emoji': [], 'text_content': 'HERO NABRAK '}",HERO NABRAK ,[],HERO NABRAK 
Chat Message,3:36:24,2026-01-24 11:01:49.045237,@ranggasetyo4787,"{'message': 'ngetrolll hadehh dongoo juga yehhh  $😭 ', 'emoji': [{'name': '😭', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f62d/72.png'}], 'text_content': 'ngetrolll hadehh dongoo juga yehhh  '}",ngetrolll hadehh dongoo juga yehhh  $😭 ,"[{'name': '😭', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f62d/72.png'}]",ngetrolll hadehh dongoo juga yehhh  
Chat Message,3:36:24,2026-01-24 11:01:49.110745,@axtrophell,"{'message': 'gila ', 'emoji': [], 'text_content': 'gila '}",gila ,[],gila 
Chat Message,3:36:24,2026-01-24 11:01:49.378404,@HokqLima,"{'message': 'jika onic KLH ,yg di salahin pasti knp hyper Uranus itu topik nya ', 'emoji': [], 'text_content': 'jika onic KLH ,yg di salahin pasti knp hyper Uranus itu topik nya '}","jika onic KLH ,yg di salahin pasti knp hyper Uranus itu topik nya ",[],"jika onic KLH ,yg di salahin pasti knp hyper Uranus itu topik nya "
Chat Message,3:36:24,2026-01-24 11:01:49.446170,@rhkurniawan58,"{'message': 'betul suren ja gha jlas liat yah ', 'emoji': [], 'text_content': 'betul suren ja gha jlas liat yah '}",betul suren ja gha jlas liat yah ,[],betul suren ja gha jlas liat yah 
Chat Message,3:36:24,2026-01-24 11:01:49.817116,@McCraft-ok,"{'message': 'pulang ', 'emoji': [], 'text_content': 'pulang '}",pulang ,[],pulang 
Chat Message,3:36:24,2026-01-24 11:01:49.942578,@syifaaulia1259,"{'message': 'pulanggg ', 'emoji': [], 'text_content': 'pulanggg '}",pulanggg ,[],pulanggg 
Chat Message,3:36:25,2026-01-24 11:01:50.070040,@Nazril-bf4el,"{'message': 'nt nt ', 'emoji': [], 'text_content': 'nt nt '}",nt nt ,[],nt nt 
Chat Message,3:36:25,2026-01-24 11:01:50.351013,@prayogaananda7734,"{'message': '#CUMAEVOS ', 'emoji': [], 'text_content': '#CUMAEVOS '}",#CUMAEVOS ,[],#CUMAEVOS 
Chat Message,3:36:25,2026-01-24 11:01:50.391335,@dayat-l9n7u,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:36:25,2026-01-24 11:01:50.390795,@alvinbungo5945,"{'message': 'draft apa ini taik ', 'emoji': [], 'text_content': 'draft apa ini taik '}",draft apa ini taik ,[],draft apa ini taik 
Chat Message,3:36:26,2026-01-24 11:01:50.991203,@faturrahmanambiya6935,"{'message': 'udh² ae balik ke gh ngpain masih duduk di situ lawak ', 'emoji': [], 'text_content': 'udh² ae balik ke gh ngpain masih duduk di situ lawak '}",udh² ae balik ke gh ngpain masih duduk di situ lawak ,[],udh² ae balik ke gh ngpain masih duduk di situ lawak 
Chat Message,3:36:26,2026-01-24 11:01:51.039803,@andraisnugrah,"{'message': 'go go home ', 'emoji': [], 'text_content': 'go go home '}",go go home ,[],go go home 
Chat Message,3:36:26,2026-01-24 11:01:51.379274,@Kberlayar,"{'message': 'draft mengalah kah ini ', 'emoji': [], 'text_content': 'draft mengalah kah ini '}",draft mengalah kah ini ,[],draft mengalah kah ini 
Chat Message,3:36:26,2026-01-24 11:01:51.338345,@kharismadahlia6754,"{'message': 'ngideee ', 'emoji': [], 'text_content': 'ngideee '}",ngideee ,[],ngideee 
Chat Message,3:36:26,2026-01-24 11:01:51.342676,@MrBones23,"{'message': 'ngapain Uranus astaga ', 'emoji': [], 'text_content': 'ngapain Uranus astaga '}",ngapain Uranus astaga ,[],ngapain Uranus astaga 
Chat Message,3:36:26,2026-01-24 11:01:51.586718,@rehan-z6x6k,"{'message': 'TAEKK ', 'emoji': [], 'text_content': 'TAEKK '}",TAEKK ,[],TAEKK 
Chat Message,3:36:26,2026-01-24 11:01:51.836564,@santrigaming5875,"{'message': 'Nooooo aeeeeeee ', 'emoji': [], 'text_content': 'Nooooo aeeeeeee '}",Nooooo aeeeeeee ,[],Nooooo aeeeeeee 
Chat Message,3:36:26,2026-01-24 11:01:51.898143,@realdkkk,"{'message': 'laga seting ', 'emoji': [], 'text_content': 'laga seting '}",laga seting ,[],laga seting 
Chat Message,3:36:26,2026-01-24 11:01:51.845218,@ndes3213,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:36:26,2026-01-24 11:01:51.887020,@andraprisma9366,"{'message': 'sanford dikasih naga ', 'emoji': [], 'text_content': 'sanford dikasih naga '}",sanford dikasih naga ,[],sanford dikasih naga 
Chat Message,3:36:27,2026-01-24 11:01:51.940125,@tylexdofficial6706,"{'message': 'NTNT ', 'emoji': [], 'text_content': 'NTNT '}",NTNT ,[],NTNT 
Chat Message,3:36:27,2026-01-24 11:01:52.099539,@IndraShandy,"{'message': 'yakin kalah pick Hero aneh ', 'emoji': [], 'text_content': 'yakin kalah pick Hero aneh '}",yakin kalah pick Hero aneh ,[],yakin kalah pick Hero aneh 
Chat Message,3:36:27,2026-01-24 11:01:52.344857,@Dimazz-e4y,"{'message': 'SUREND AJA AE ', 'emoji': [], 'text_content': 'SUREND AJA AE '}",SUREND AJA AE ,[],SUREND AJA AE 
Chat Message,3:36:27,2026-01-24 11:01:52.291376,@fajarwahyudi9974,"{'message': 'YASUKE BEBAN ', 'emoji': [], 'text_content': 'YASUKE BEBAN '}",YASUKE BEBAN ,[],YASUKE BEBAN 
Chat Message,3:36:27,2026-01-24 11:01:52.424224,@riswandidigau7817,"{'message': 'cuma evoss ', 'emoji': [], 'text_content': 'cuma evoss '}",cuma evoss ,[],cuma evoss 
Chat Message,3:36:27,2026-01-24 11:01:52.516202,@fanzalna4248,"{'message': 'INDO GA BAKAL DAPET MSERIES LAGI WKWKWKWKWKW ', 'emoji': [], 'text_content': 'INDO GA BAKAL DAPET MSERIES LAGI WKWKWKWKWKW '}",INDO GA BAKAL DAPET MSERIES LAGI WKWKWKWKWKW ,[],INDO GA BAKAL DAPET MSERIES LAGI WKWKWKWKWKW 
Chat Message,3:36:27,2026-01-24 11:01:52.542389,@Fhmii31,"{'message': 'lawak ', 'emoji': [], 'text_content': 'lawak '}",lawak ,[],lawak 
Chat Message,3:36:27,2026-01-24 11:01:52.558147,@sidaynoah5729,"{'message': 'udah ah males lihat. auto kalah gw jamin Uranus janggel wkwkwk barat bgt ', 'emoji': [], 'text_content': 'udah ah males lihat. auto kalah gw jamin Uranus janggel wkwkwk barat bgt '}",udah ah males lihat. auto kalah gw jamin Uranus janggel wkwkwk barat bgt ,[],udah ah males lihat. auto kalah gw jamin Uranus janggel wkwkwk barat bgt 
Chat Message,3:36:27,2026-01-24 11:01:52.670655,@deoikyhd4513,"{'message': 'HERO APAAN AE ', 'emoji': [], 'text_content': 'HERO APAAN AE '}",HERO APAAN AE ,[],HERO APAAN AE 
Chat Message,3:36:27,2026-01-24 11:01:52.935650,@muarifr4655,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:36:28,2026-01-24 11:01:52.956746,@eLFathan-n3j,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:36:28,2026-01-24 11:01:53.007257,@violenceCOYY,"{'message': 'SEMANGAT AEE #TOHAP SIMANJUNTAK ', 'emoji': [], 'text_content': 'SEMANGAT AEE #TOHAP SIMANJUNTAK '}",SEMANGAT AEE #TOHAP SIMANJUNTAK ,[],SEMANGAT AEE #TOHAP SIMANJUNTAK 
Chat Message,3:36:28,2026-01-24 11:01:53.161255,@yobawahid9767,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:36:28,2026-01-24 11:01:53.217515,@YusufIskandar-t9v,"{'message': 'kalah AE hadehh ', 'emoji': [], 'text_content': 'kalah AE hadehh '}",kalah AE hadehh ,[],kalah AE hadehh 
Chat Message,3:36:28,2026-01-24 11:01:53.240083,@agungch2110,"{'message': 'PULANG AJA LANGSUNG SUREN ', 'emoji': [], 'text_content': 'PULANG AJA LANGSUNG SUREN '}",PULANG AJA LANGSUNG SUREN ,[],PULANG AJA LANGSUNG SUREN 
Chat Message,3:36:28,2026-01-24 11:01:53.321444,@yt_siki,"{'message': 'MAKAN TUH LEO ', 'emoji': [], 'text_content': 'MAKAN TUH LEO '}",MAKAN TUH LEO ,[],MAKAN TUH LEO 
Chat Message,3:36:28,2026-01-24 11:01:53.335659,@HarithBoy-x7i,"{'message': 'draft KOcak AE ', 'emoji': [], 'text_content': 'draft KOcak AE '}",draft KOcak AE ,[],draft KOcak AE 
Chat Message,3:36:28,2026-01-24 11:01:53.536054,@allclip121,"{'message': 'hadeh uranus ', 'emoji': [], 'text_content': 'hadeh uranus '}",hadeh uranus ,[],hadeh uranus 
Chat Message,3:36:28,2026-01-24 11:01:53.556124,@nandawidiatna131,"{'message': 'mamam tu no damage hyper nya ', 'emoji': [], 'text_content': 'mamam tu no damage hyper nya '}",mamam tu no damage hyper nya ,[],mamam tu no damage hyper nya 
Chat Message,3:36:28,2026-01-24 11:01:53.617402,@Indoanakbaik,"{'message': 'apaan coba uranus ', 'emoji': [], 'text_content': 'apaan coba uranus '}",apaan coba uranus ,[],apaan coba uranus 
Chat Message,3:36:28,2026-01-24 11:01:53.951505,@fatmaheru4241,"{'message': 'sengaja biar kalah ada alasan, kalah hero ', 'emoji': [], 'text_content': 'sengaja biar kalah ada alasan, kalah hero '}","sengaja biar kalah ada alasan, kalah hero ",[],"sengaja biar kalah ada alasan, kalah hero "
Chat Message,3:36:29,2026-01-24 11:01:54.085104,@Nuaryyy,"{'message': 'aduhh ', 'emoji': [], 'text_content': 'aduhh '}",aduhh ,[],aduhh 
Chat Message,3:36:29,2026-01-24 11:01:54.144724,@Lahfilzah,"{'message': 'kalah uda ', 'emoji': [], 'text_content': 'kalah uda '}",kalah uda ,[],kalah uda 
Chat Message,3:36:29,2026-01-24 11:01:54.098200,@ariesboyy,"{'message': 'draft mabok ', 'emoji': [], 'text_content': 'draft mabok '}",draft mabok ,[],draft mabok 
Chat Message,3:36:29,2026-01-24 11:01:54.210075,@nzra_ainunmahya,"{'message': 'yas.. ', 'emoji': [], 'text_content': 'yas.. '}",yas.. ,[],yas.. 
Chat Message,3:36:29,2026-01-24 11:01:54.275324,@DoiHasian,"{'message': 'coach indo aneh semua ', 'emoji': [], 'text_content': 'coach indo aneh semua '}",coach indo aneh semua ,[],coach indo aneh semua 
Chat Message,3:36:29,2026-01-24 11:01:54.518621,@kharismadahlia6754,"{'message': 'ngidee ', 'emoji': [], 'text_content': 'ngidee '}",ngidee ,[],ngidee 
Chat Message,3:36:29,2026-01-24 11:01:54.513229,@dikaaskibidi,"{'message': 'nt ae nt ', 'emoji': [], 'text_content': 'nt ae nt '}",nt ae nt ,[],nt ae nt 
Chat Message,3:36:29,2026-01-24 11:01:54.684817,@RizalMaulana-b4v,"{'message': '$🛬 $🛬 $🛬 ', 'emoji': [{'name': '🛬', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f6ec/72.png'}, {'name': '🛬', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f6ec/72.png'}, {'name': '🛬', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f6ec/72.png'}], 'text_content': ''}",$🛬 $🛬 $🛬 ,"[{'name': '🛬', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f6ec/72.png'}, {'name': '🛬', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f6ec/72.png'}, {'name': '🛬', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f6ec/72.png'}]",
Chat Message,3:36:29,2026-01-24 11:01:54.625162,@bagaswirawan2598,"{'message': 'dua kata lucu ', 'emoji': [], 'text_content': 'dua kata lucu '}",dua kata lucu ,[],dua kata lucu 
Chat Message,3:36:29,2026-01-24 11:01:54.700181,@vann83,"{'message': 'bubarrr ae kalahh dahan ', 'emoji': [], 'text_content': 'bubarrr ae kalahh dahan '}",bubarrr ae kalahh dahan ,[],bubarrr ae kalahh dahan 
Chat Message,3:36:29,2026-01-24 11:01:54.745932,@faturrahmanambiya6935,"{'message': 'udh² ae balik ke gh ngpain masih duduk di situ lawak ', 'emoji': [], 'text_content': 'udh² ae balik ke gh ngpain masih duduk di situ lawak '}",udh² ae balik ke gh ngpain masih duduk di situ lawak ,[],udh² ae balik ke gh ngpain masih duduk di situ lawak 
Chat Message,3:36:29,2026-01-24 11:01:54.780983,@prayogaananda7734,"{'message': '#CUMAEVOS ', 'emoji': [], 'text_content': '#CUMAEVOS '}",#CUMAEVOS ,[],#CUMAEVOS 
Chat Message,3:36:29,2026-01-24 11:01:54.832469,@faizfadilahyanafwe4791,"{'message': 'NT AE ', 'emoji': [], 'text_content': 'NT AE '}",NT AE ,[],NT AE 
Chat Message,3:36:29,2026-01-24 11:01:54.889983,@ApaAjaBisaaa,"{'message': 'nt AE ', 'emoji': [], 'text_content': 'nt AE '}",nt AE ,[],nt AE 
Chat Message,3:36:29,2026-01-24 11:01:54.950309,@Lopaiiyu,"{'message': 'duh ', 'emoji': [], 'text_content': 'duh '}",duh ,[],duh 
Chat Message,3:36:29,2026-01-24 11:01:54.882523,@fajarramadhani2797,"{'message': 'jir punya skin hilda elit ', 'emoji': [], 'text_content': 'jir punya skin hilda elit '}",jir punya skin hilda elit ,[],jir punya skin hilda elit 
Chat Message,3:36:30,2026-01-24 11:01:55.047435,@farrelrizaldi8956,"{'message': 'jan merasa udah di atas angin makanya buat fans ae ', 'emoji': [], 'text_content': 'jan merasa udah di atas angin makanya buat fans ae '}",jan merasa udah di atas angin makanya buat fans ae ,[],jan merasa udah di atas angin makanya buat fans ae 
Chat Message,3:36:30,2026-01-24 11:01:55.026670,@rashakeche,"{'message': 'kalah ', 'emoji': [], 'text_content': 'kalah '}",kalah ,[],kalah 
Chat Message,3:36:30,2026-01-24 11:01:55.223918,@CantikNyo-m2r,"{'message': 'XEPHER OUT ', 'emoji': [], 'text_content': 'XEPHER OUT '}",XEPHER OUT ,[],XEPHER OUT 
Chat Message,3:36:30,2026-01-24 11:01:55.322060,@ahsaktzy9842,"{'message': 'uranus feeder ', 'emoji': [], 'text_content': 'uranus feeder '}",uranus feeder ,[],uranus feeder 
Chat Message,3:36:30,2026-01-24 11:01:55.353445,@rizkiajah7246,"{'message': 'setingan setingan ', 'emoji': [], 'text_content': 'setingan setingan '}",setingan setingan ,[],setingan setingan 
Chat Message,3:36:30,2026-01-24 11:01:55.561157,@ZallSiuuu,"{'message': 'nt Uranus jungle kocakk ', 'emoji': [], 'text_content': 'nt Uranus jungle kocakk '}",nt Uranus jungle kocakk ,[],nt Uranus jungle kocakk 
Chat Message,3:36:30,2026-01-24 11:01:55.553072,@farhatabas9085,"{'message': 'kebiasaan coach indo, game penentu draft ngablu ', 'emoji': [], 'text_content': 'kebiasaan coach indo, game penentu draft ngablu '}","kebiasaan coach indo, game penentu draft ngablu ",[],"kebiasaan coach indo, game penentu draft ngablu "
Chat Message,3:36:30,2026-01-24 11:01:55.796590,@Unbi_hi,"{'message': 'jasuke jasuke ', 'emoji': [], 'text_content': 'jasuke jasuke '}",jasuke jasuke ,[],jasuke jasuke 
Chat Message,3:36:30,2026-01-24 11:01:55.873536,@fritzdnr,"{'message': 'nt ae ', 'emoji': [], 'text_content': 'nt ae '}",nt ae ,[],nt ae 
Chat Message,3:36:30,2026-01-24 11:01:55.922530,@Suriyadisearez,"{'message': 'draft kocak ', 'emoji': [], 'text_content': 'draft kocak '}",draft kocak ,[],draft kocak 
Chat Message,3:36:31,2026-01-24 11:01:55.991888,@KadekMur-mk3xo,"{'message': 'Pulang2 ', 'emoji': [], 'text_content': 'Pulang2 '}",Pulang2 ,[],Pulang2 
Chat Message,3:36:31,2026-01-24 11:01:56.051569,@DrakNight-n6p,"{'message': 'sayonara dah ', 'emoji': [], 'text_content': 'sayonara dah '}",sayonara dah ,[],sayonara dah 
Chat Message,3:36:31,2026-01-24 11:01:56.084295,@RifkyFebriansyah-i3c,"{'message': 'BESOK FYP ', 'emoji': [], 'text_content': 'BESOK FYP '}",BESOK FYP ,[],BESOK FYP 
Chat Message,3:36:31,2026-01-24 11:01:56.012406,@yourname.09,"{'message': 'kumat ', 'emoji': [], 'text_content': 'kumat '}",kumat ,[],kumat 
Chat Message,3:36:31,2026-01-24 11:01:56.177550,@nandanuruleric6476,"{'message': 'ae bdhhh ', 'emoji': [], 'text_content': 'ae bdhhh '}",ae bdhhh ,[],ae bdhhh 
Chat Message,3:36:31,2026-01-24 11:01:56.144700,@andraisnugrah,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:36:31,2026-01-24 11:01:56.171910,@tidakadanama2152,"{'message': 'mengapa harus uranus??? ', 'emoji': [], 'text_content': 'mengapa harus uranus??? '}",mengapa harus uranus??? ,[],mengapa harus uranus??? 
Chat Message,3:36:31,2026-01-24 11:01:56.285714,@SagaaaART,"{'message': 'bisa apa Uranus ', 'emoji': [], 'text_content': 'bisa apa Uranus '}",bisa apa Uranus ,[],bisa apa Uranus 
Chat Message,3:36:31,2026-01-24 11:01:56.472813,@Lamarzzzzzzzz,"{'message': 'XEPHER MABOKK ', 'emoji': [], 'text_content': 'XEPHER MABOKK '}",XEPHER MABOKK ,[],XEPHER MABOKK 
Chat Message,3:36:31,2026-01-24 11:01:56.495593,@Stanley-217,"{'message': 'astaga udah seneng bisa imbang, malah troll ', 'emoji': [], 'text_content': 'astaga udah seneng bisa imbang, malah troll '}","astaga udah seneng bisa imbang, malah troll ",[],"astaga udah seneng bisa imbang, malah troll "
Chat Message,3:36:31,2026-01-24 11:01:56.505200,@IbnuAbbas-v9j,"{'message': 'bubarr woyy ', 'emoji': [], 'text_content': 'bubarr woyy '}",bubarr woyy ,[],bubarr woyy 
Chat Message,3:36:31,2026-01-24 11:01:56.518245,@rinz-x9l,"{'message': 'apasiii LEOMORD ', 'emoji': [], 'text_content': 'apasiii LEOMORD '}",apasiii LEOMORD ,[],apasiii LEOMORD 
Chat Message,3:36:31,2026-01-24 11:01:56.621780,@fatih_azhar1452,"{'message': 'P ', 'emoji': [], 'text_content': 'P '}",P ,[],P 
Chat Message,3:36:31,2026-01-24 11:01:56.690082,@alamm14_,"{'message': 'Gooo ', 'emoji': [], 'text_content': 'Gooo '}",Gooo ,[],Gooo 
Chat Message,3:36:31,2026-01-24 11:01:56.697318,@23hendrikbudisetyawan40,"{'message': 'semangat ae ', 'emoji': [], 'text_content': 'semangat ae '}",semangat ae ,[],semangat ae 
Chat Message,3:36:31,2026-01-24 11:01:56.810603,@nafisahqurratuayun9197,"{'message': 'SAKING JENIUSNYA XEPHER MASA JUNGLE PAKAI URANUS WKWKWKWKWKW ', 'emoji': [], 'text_content': 'SAKING JENIUSNYA XEPHER MASA JUNGLE PAKAI URANUS WKWKWKWKWKW '}",SAKING JENIUSNYA XEPHER MASA JUNGLE PAKAI URANUS WKWKWKWKWKW ,[],SAKING JENIUSNYA XEPHER MASA JUNGLE PAKAI URANUS WKWKWKWKWKW 
Chat Message,3:36:31,2026-01-24 11:01:56.847542,@Animasi-z6h,"{'message': 'Uranus lol ', 'emoji': [], 'text_content': 'Uranus lol '}",Uranus lol ,[],Uranus lol 
Chat Message,3:36:31,2026-01-24 11:01:56.890680,@AlZaynMalik13,"{'message': 'lawak tolol uranus ', 'emoji': [], 'text_content': 'lawak tolol uranus '}",lawak tolol uranus ,[],lawak tolol uranus 
Chat Message,3:36:31,2026-01-24 11:01:56.984167,@umairulbaikhuni8603,"{'message': 'hdehh draf idiot ', 'emoji': [], 'text_content': 'hdehh draf idiot '}",hdehh draf idiot ,[],hdehh draf idiot 
Chat Message,3:36:31,2026-01-24 11:01:56.945964,@adee.lukmans,"{'message': 'nt dahh ', 'emoji': [], 'text_content': 'nt dahh '}",nt dahh ,[],nt dahh 
Chat Message,3:36:32,2026-01-24 11:01:56.978672,@riyoncindra2837,"{'message': 'serius lah ', 'emoji': [], 'text_content': 'serius lah '}",serius lah ,[],serius lah 
Chat Message,3:36:32,2026-01-24 11:01:57.051259,@dendijordan08,"{'message': ' nt nt nt nt ae ', 'emoji': [], 'text_content': ' nt nt nt nt ae '}", nt nt nt nt ae ,[], nt nt nt nt ae 
Chat Message,3:36:32,2026-01-24 11:01:57.128242,@hidungbesar1929,"{'message': 'AE gak niat buat jadi juara ', 'emoji': [], 'text_content': 'AE gak niat buat jadi juara '}",AE gak niat buat jadi juara ,[],AE gak niat buat jadi juara 
Chat Message,3:36:32,2026-01-24 11:01:57.124054,@muhammadnabil3718,"{'message': 'kalo menang profesor sih tapi mustahil wkwk ', 'emoji': [], 'text_content': 'kalo menang profesor sih tapi mustahil wkwk '}",kalo menang profesor sih tapi mustahil wkwk ,[],kalo menang profesor sih tapi mustahil wkwk 
Chat Message,3:36:32,2026-01-24 11:01:57.265638,@pemain8778,"{'message': 'URANUS JUNGLER  $🤣 ', 'emoji': [{'name': '🤣', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f923/72.png'}], 'text_content': 'URANUS JUNGLER  '}",URANUS JUNGLER  $🤣 ,"[{'name': '🤣', 'isCustom': False, 'imageUrl': 'https://fonts.gstatic.com/s/e/notoemoji/15.1/1f923/72.png'}]",URANUS JUNGLER  
Chat Message,3:36:32,2026-01-24 11:01:57.384767,@KYm-t7p,"{'message': 'ngide Cok draft nya ', 'emoji': [], 'text_content': 'ngide Cok draft nya '}",ngide Cok draft nya ,[],ngide Cok draft nya 
Chat Message,3:36:32,2026-01-24 11:01:57.391187,@AliniMinamaya,"{'message': 'agak lol sihh kok uranus hyper padahal lawan hero damage semua ', 'emoji': [], 'text_content': 'agak lol sihh kok uranus hyper padahal lawan hero damage semua '}",agak lol sihh kok uranus hyper padahal lawan hero damage semua ,[],agak lol sihh kok uranus hyper padahal lawan hero damage semua 
Chat Message,3:36:32,2026-01-24 11:01:57.541959,@yobawahid9767,"{'message': 'indo nt ', 'emoji': [], 'text_content': 'indo nt '}",indo nt ,[],indo nt 
Chat Message,3:36:32,2026-01-24 11:01:57.597329,@maliqabdullahislami5745,"{'message': 'yaampun yazuke ngapain ', 'emoji': [], 'text_content': 'yaampun yazuke ngapain '}",yaampun yazuke ngapain ,[],yaampun yazuke ngapain 
Chat Message,3:36:32,2026-01-24 11:01:57.565516,@Sukasno-ms5es,"{'message': 'nt ', 'emoji': [], 'text_content': 'nt '}",nt ,[],nt 
Chat Message,3:36:32,2026-01-24 11:01:57.601418,@woocare666,"{'message': 'kasian nino ', 'emoji': [], 'text_content': 'kasian nino '}",kasian nino ,[],kasian nino 
Chat Message,3:36:32,2026-01-24 11:01:57.620161,@YusufIskandar-t9v,"{'message': 'sayang banget ', 'emoji': [], 'text_content': 'sayang banget '}",sayang banget ,[],sayang banget 
